[2009/05/24 23:49:03; ip=84.2.186.99] as?#Nem.
[2011/07/21 10:13:15; ip=195.228.39.237] nemváltó?#Nem.
[2011/07/21 10:13:20; ip=195.228.39.237] híres?#Igen.
[2011/07/21 10:13:22; ip=195.228.39.237] híresség?#Igen.
[2011/07/21 10:13:25; ip=195.228.39.237] híresség akar lenni?#Nem.
[2011/07/21 10:13:34; ip=195.228.39.237] lapos seggű?#Igen.
[2011/07/21 10:13:37; ip=195.228.39.237] hóhér?#Igen.
[2011/07/21 10:13:43; ip=195.228.39.237] boncz géza?#Nem.
[2011/07/21 10:13:50; ip=195.228.39.237] zsidró tamás?#Igen.
[2011/07/21 10:13:54; ip=195.228.39.237] vágó istván?#Igen.
[2011/07/22 19:44:53; ip=91.120.82.73] férfi?#Nem.
[2011/07/22 19:45:02; ip=91.120.82.73] híres?#Nem.
[2011/07/22 19:45:06; ip=91.120.82.73] magyar?#Igen.
[2011/07/22 19:45:15; ip=91.120.82.73] színész?#Igen.
[2011/07/22 19:45:21; ip=91.120.82.73] öreg?#Igen.
[2011/07/22 19:45:26; ip=91.120.82.73] meghalt?#Igen.
[2011/07/22 19:45:38; ip=91.120.82.73] 20. században élt?#Nem.
[2011/07/22 19:45:47; ip=91.120.82.73] 19. században élt?#Igen.
[2011/07/22 19:45:54; ip=91.120.82.73] sándor?#Igen.
[2011/07/22 19:46:00; ip=91.120.82.73] petőfi sándor?#Nem.
[2011/07/22 19:46:09; ip=91.120.82.73] nő?#Igen.
[2011/07/27 16:48:07; ip=94.21.101.57] asd?#Igen.
[2011/07/27 16:48:09; ip=94.21.101.57] asd?#Igen.
[2011/07/27 16:48:10; ip=94.21.101.57] asd?#Igen.
[2011/07/27 16:48:11; ip=94.21.101.57] asd?#Igen.
[2011/07/27 16:48:11; ip=94.21.101.57] asd?#Igen.
[2011/07/27 16:48:12; ip=94.21.101.57] asd?#Igen.
[2011/07/27 16:48:12; ip=94.21.101.57] asd?#Igen.
[2011/07/27 16:48:13; ip=94.21.101.57] asd?#Igen.
[2011/07/27 16:48:13; ip=94.21.101.57] asd?#Igen.
[2011/07/27 16:48:18; ip=94.21.101.57] asddassddasass?#Nem.
[2011/07/27 16:48:18; ip=94.21.101.57] asddassddasass?#Nem.
[2011/07/27 16:48:19; ip=94.21.101.57] asddassddasass?#Nem.
[2011/07/27 16:48:21; ip=94.21.101.57] asd?#Nem.
[2011/07/27 16:48:22; ip=94.21.101.57] asd?#Nem.
[2011/07/27 16:48:22; ip=94.21.101.57] asd?#Nem.
[2011/07/27 16:48:23; ip=94.21.101.57] asd?#Nem.
[2011/07/27 16:48:23; ip=94.21.101.57] asd?#Nem.
[2011/07/27 16:48:24; ip=94.21.101.57] asd?#Nem.
[2011/07/27 16:48:24; ip=94.21.101.57] asd?#Nem.
[2011/07/27 16:48:24; ip=94.21.101.57] asd?#Nem.
[2011/08/11 01:29:53; ip=84.224.122.8] mizu?#Nem.
[2011/08/11 01:30:02; ip=84.224.122.8] szeretsz?#Nem.
[2011/08/11 01:30:09; ip=84.224.122.8] utálsz?#Igen.
[2011/08/11 01:40:14; ip=84.224.122.8] szerelmes vagy?#Nem.
[2011/08/11 01:40:27; ip=84.224.122.8] miért?#Eldöntendő kérdést kérek.
[2011/08/11 01:40:42; ip=84.224.122.8] állat?#Igen.
[2011/08/11 01:40:50; ip=84.224.122.8] 4 lábú?#Igen.
[2011/08/11 01:41:00; ip=84.224.122.8] szőrös?#Nem.
[2011/08/11 01:41:12; ip=84.224.122.8] kacsa?#Igen.
[2011/08/11 01:41:21; ip=84.224.122.8] kacsacsőrűemlős?#Igen.
[2011/08/11 01:41:30; ip=84.224.122.8] biztos?#Igen.
[2011/08/11 01:41:41; ip=84.224.122.8] kecske?#Igen.
[2011/08/11 01:41:56; ip=84.224.122.8] justin bieber?#Nem.
[2011/08/13 00:20:31; ip=178.40.145.43] férfi?#Nem.
[2011/08/13 00:20:36; ip=178.40.145.43] no?#Igen.
[2011/08/13 00:20:44; ip=178.40.145.43] híres?#Nem.
[2011/09/05 07:54:11; ip=217.115.75.205] megbukik az orbán kormány?#Nem.
[2011/09/05 07:54:42; ip=217.115.75.205] emelik a fizetésemet?#Igen.
[2011/09/05 07:55:19; ip=217.115.75.205] tudok programozni?#Igen.
[2011/09/08 13:11:44; ip=78.131.84.75] nem?#Igen.
[2011/09/08 13:11:55; ip=78.131.84.75] mi van?#Eldöntendő kérdést kérek.
[2011/09/08 13:12:07; ip=78.131.84.75] andrás?#Igen.
[2011/10/06 23:18:02; ip=145.236.216.39] Él még?#Igen.
[2011/10/06 23:18:14; ip=145.236.216.39] magyar nemzetiségű?#Nem.
[2011/10/06 23:18:25; ip=145.236.216.39] az usa-ban él?#Nem.
[2011/10/06 23:18:31; ip=145.236.216.39] programozó?#Igen.
[2011/10/06 23:18:40; ip=145.236.216.39] európában él?#Nem.
[2011/10/06 23:18:48; ip=145.236.216.39] amerikában él?#Igen.
[2011/10/06 23:19:11; ip=145.236.216.39] ăśzletember?#Igen.
[2011/10/06 23:19:27; ip=145.236.216.39] dolgozott a microsoft-nál?#Igen.
[2011/10/06 23:19:32; ip=145.236.216.39] bill gates?#Igen.
[2011/10/06 23:19:37; ip=145.236.216.39] 42?#Nem.
[2011/10/06 23:20:45; ip=145.236.216.39] bill gates?#Nem.
[2011/10/06 23:20:50; ip=145.236.216.39] programozó?#Nem.
[2011/10/06 23:20:53; ip=145.236.216.39] magyar?#Igen.
[2011/10/06 23:20:58; ip=145.236.216.39] politikus?#Igen.
[2011/10/06 23:21:05; ip=145.236.216.39] él?#Nem.
[2011/10/06 23:21:29; ip=145.236.216.39] 1848 elött élt?#Igen.
[2011/10/06 23:21:37; ip=145.236.216.39] 1700 elött élt?#Igen.
[2011/10/06 23:21:40; ip=145.236.216.39] 1600 elött élt?#Nem.
[2011/10/06 23:22:19; ip=145.236.216.39] szapolyai jános?#Igen.
[2011/10/06 23:22:28; ip=145.236.216.39] ki az?#Eldöntendő kérdést kérek.
[2011/10/06 23:23:06; ip=145.236.216.39] magyar?#Igen.
[2011/10/06 23:23:09; ip=145.236.216.39] politikus?#Igen.
[2011/10/06 23:23:14; ip=145.236.216.39] 1848 elött élt?#Igen.
[2011/10/06 23:23:18; ip=145.236.216.39] 1700 elött élt?#Igen.
[2011/10/06 23:23:21; ip=145.236.216.39] 1600 elött élt?#Nem.
[2011/10/06 23:23:24; ip=145.236.216.39] szapolyai jános?#Igen.
[2011/10/06 23:23:27; ip=145.236.216.39] szapolyai jános?#Igen.
[2011/10/06 23:23:29; ip=145.236.216.39] szapolyai jános?#Nem.
[2011/10/06 23:23:33; ip=145.236.216.39] magyar?#Nem.
[2011/10/06 23:23:36; ip=145.236.216.39] amerikai?#Nem.
[2011/10/06 23:23:41; ip=145.236.216.39] európai?#Igen.
[2011/10/06 23:23:44; ip=145.236.216.39] programozó?#Igen.
[2011/10/06 23:23:48; ip=145.236.216.39] finn?#Igen.
[2011/10/06 23:23:55; ip=145.236.216.39] linus torwards?#Igen.
[2011/10/12 16:31:24; ip=213.81.178.121] színész?#Nem.
[2011/10/12 16:31:34; ip=213.81.178.121] élő?#Igen.
[2011/10/12 16:31:39; ip=213.81.178.121] férfi?#Igen.
[2011/10/12 16:31:45; ip=213.81.178.121] nő?#Nem.
[2011/10/12 16:31:54; ip=213.81.178.121] fehér?#Igen.
[2011/10/12 16:31:59; ip=213.81.178.121] magyar?#Nem.
[2011/10/12 16:32:03; ip=213.81.178.121] angol?#Nem.
[2011/10/12 16:32:06; ip=213.81.178.121] angosfadfsf?#Nem.
[2011/10/13 21:54:49; ip=92.84.3.211] nem tom?#Nem.
[2011/10/13 21:54:56; ip=92.84.3.211] haja van?#Nem.
[2011/10/13 21:55:06; ip=92.84.3.211] nincs haja?#Nem.
[2011/10/13 21:55:12; ip=92.84.3.211] szinész?#Nem.
[2011/10/13 21:55:27; ip=92.84.3.211] ez szar :d?#Nem.
[2011/10/13 21:55:48; ip=92.84.3.211] kopasz?#Nem.
[2011/10/18 16:15:47; ip=62.165.234.159] Élőlény?#Igen.
[2011/10/18 16:15:54; ip=62.165.234.159] növény?#Nem.
[2011/10/18 16:15:59; ip=62.165.234.159] állat?#Igen.
[2011/10/18 16:16:03; ip=62.165.234.159] anyád?#Nem.
[2011/10/18 16:16:05; ip=62.165.234.159] anyád?#Nem.
[2011/10/18 16:16:10; ip=62.165.234.159] kutya?#Igen.
[2011/10/18 16:16:15; ip=62.165.234.159] anyád?#Nem.
[2011/10/18 16:16:27; ip=62.165.234.159] hosszú farkú?#Igen.
[2011/10/18 16:16:35; ip=62.165.234.159] leszopsz?#Nem.
[2011/10/18 16:16:44; ip=62.165.234.159] tényleg?#Igen.
[2011/10/18 16:16:49; ip=62.165.234.159] biztos?#Igen.
[2011/10/18 16:16:53; ip=62.165.234.159] légyszi?#Nem.
[2011/10/18 16:16:55; ip=62.165.234.159] de?#Nem.
[2011/10/18 16:16:58; ip=62.165.234.159] nem?#Igen.
[2011/10/18 16:17:01; ip=62.165.234.159] igen?#Igen.
[2011/10/18 16:17:10; ip=62.165.234.159] golden retriver?#Igen.
[2011/10/18 16:17:16; ip=62.165.234.159] németjuhász?#Nem.
[2011/10/19 11:20:00; ip=80.98.193.229] férfi?#Igen.
[2011/10/19 11:20:09; ip=80.98.193.229] színész?#Nem.
[2011/10/19 11:20:15; ip=80.98.193.229] ăŤró?#Igen.
[2011/10/19 11:20:33; ip=80.98.193.229] gyurkovits?#Igen.
[2011/10/19 11:20:47; ip=80.98.193.229] gyurkovits tibor?#Nem.
[2011/10/19 11:21:39; ip=80.98.193.229] gyurkovics tibor?#Igen.
[2011/10/19 11:22:03; ip=80.98.193.229] férfi?#Nem.
[2011/10/19 11:22:11; ip=80.98.193.229] nő?#Igen.
[2011/10/19 11:22:19; ip=80.98.193.229] színésznő?#Igen.
[2011/10/19 11:22:32; ip=80.98.193.229] gobbi hilda?#Igen.
[2011/10/19 11:22:44; ip=80.98.193.229] tolnay klári?#Nem.
[2011/10/19 11:23:05; ip=80.98.193.229] nagy-kálózi eszter?#Igen.
[2011/10/19 11:23:29; ip=80.98.193.229] vékony tímea?#Igen.
[2011/10/19 11:23:37; ip=80.98.193.229] bababogár?#Nem.
[2011/10/19 11:23:45; ip=80.98.193.229] kicsi bababogár?#Igen.
[2011/10/19 11:24:01; ip=80.98.193.229] hobbi gilda?#Nem.
[2011/10/19 11:24:09; ip=80.98.193.229] maya gold?#Igen.
[2011/10/19 11:24:23; ip=80.98.193.229] glocz irén?#Nem.
[2011/10/19 11:24:39; ip=80.98.193.229] gróf julianna?#Igen.
[2011/10/23 03:30:44; ip=188.143.26.36] varázsló?#Igen.
[2011/10/23 03:30:51; ip=188.143.26.36] fekete?#Igen.
[2011/10/23 03:30:54; ip=188.143.26.36] óz?#Igen.
[2011/10/23 03:31:14; ip=188.143.26.36] sötét?#Igen.
[2011/10/23 03:31:18; ip=188.143.26.36] nem?#Nem.
[2011/10/23 03:31:24; ip=188.143.26.36] hanem?#Igen.
[2011/10/23 03:31:32; ip=188.143.26.36] én?#Nem.
[2011/10/23 03:31:36; ip=188.143.26.36] te?#Igen.
[2011/11/13 21:26:46; ip=82.137.60.16] levente?#Igen.
[2011/11/13 21:26:56; ip=82.137.60.16] levente?#Igen.
[2011/11/13 21:27:03; ip=82.137.60.16] karoly?#Igen.
[2011/11/13 21:27:10; ip=82.137.60.16] karoly?#Igen.
[2011/11/29 19:43:51; ip=94.27.242.165] józsef attila?#Nem.
[2011/11/29 19:44:13; ip=94.27.242.165] beke virág?#Nem.
[2011/11/29 19:55:15; ip=94.27.242.165] ágyak?#Igen.
[2011/11/29 19:55:57; ip=94.27.242.165] mi a malac?#Eldöntendő kérdést kérek.
[2011/11/29 19:56:12; ip=94.27.242.165] szeret ?#Nem.
[2011/11/29 19:56:19; ip=94.27.242.165] szeret?#Igen.
[2011/11/29 19:56:21; ip=94.27.242.165] szeret?#Igen.
[2011/11/29 19:56:22; ip=94.27.242.165] szeret?#Igen.
[2011/11/29 19:56:23; ip=94.27.242.165] szeret?#Igen.
[2011/11/29 19:56:23; ip=94.27.242.165] szeret?#Igen.
[2011/11/29 19:56:23; ip=94.27.242.165] szeret?#Igen.
[2011/11/29 19:56:24; ip=94.27.242.165] szeret?#Igen.
[2011/11/29 19:56:24; ip=94.27.242.165] szeret?#Igen.
[2011/11/29 19:56:24; ip=94.27.242.165] szeret?#Igen.
[2011/11/29 19:56:24; ip=94.27.242.165] szeret?#Igen.
[2011/11/29 19:56:24; ip=94.27.242.165] szeret?#Igen.
[2011/11/29 19:56:29; ip=94.27.242.165] szeret?#Igen.
[2011/11/29 19:56:40; ip=94.27.242.165] szilikon óra?#Nem.
[2011/11/29 19:56:48; ip=94.27.242.165] kekszm?#Nem.
[2011/12/08 14:03:00; ip=80.98.184.57] vágó istván?#Nem.
[2011/12/08 14:03:24; ip=80.98.184.57] encsé?#Nem.
[2011/12/08 14:03:34; ip=80.98.184.57] férfi?#Nem.
[2011/12/08 14:03:38; ip=80.98.184.57] nő?#Igen.
[2011/12/08 14:03:48; ip=80.98.184.57] élő?#Nem.
[2011/12/08 14:03:52; ip=80.98.184.57] halott?#Nem.
[2011/12/08 14:04:00; ip=80.98.184.57] kitalált?#Igen.
[2011/12/08 14:04:05; ip=80.98.184.57] mese?#Nem.
[2011/12/08 14:04:08; ip=80.98.184.57] meseregény?#Igen.
[2011/12/08 14:04:25; ip=80.98.184.57] hófehérke?#Igen.
[2011/12/08 14:04:41; ip=80.98.184.57] hófehérke?#Igen.
[2011/12/08 14:04:58; ip=80.98.184.57] hófehérke?#Nem.
[2011/12/08 14:05:02; ip=80.98.184.57] férfi?#Igen.
[2011/12/08 14:05:08; ip=80.98.184.57] kitalált?#Nem.
[2011/12/08 14:05:12; ip=80.98.184.57] élő?#Igen.
[2011/12/08 14:05:17; ip=80.98.184.57] magyar?#Nem.
[2011/12/08 14:05:22; ip=80.98.184.57] európai?#Igen.
[2011/12/08 14:05:28; ip=80.98.184.57] német?#Nem.
[2011/12/08 14:05:30; ip=80.98.184.57] németangol?#Nem.
[2011/12/08 14:05:33; ip=80.98.184.57] németangolspanyol?#Nem.
[2011/12/08 14:05:37; ip=80.98.184.57] németangolspanyolromán?#Nem.
[2011/12/08 14:05:44; ip=80.98.184.57] angol?#Nem.
[2011/12/08 14:05:48; ip=80.98.184.57] spanyol?#Igen.
[2011/12/08 14:05:56; ip=80.98.184.57] lorca?#Nem.
[2011/12/08 14:05:56; ip=80.98.184.57] lorca?#Nem.
[2011/12/08 14:06:11; ip=80.98.184.57] antonio?#Nem.
[2011/12/08 14:06:16; ip=80.98.184.57] banderas?#Nem.
[2011/12/08 15:33:26; ip=62.165.235.175] nöszönsz nekem?#Nem.
[2011/12/08 15:33:40; ip=62.165.235.175] nem kedvelsz?#Igen.
[2011/12/08 15:33:47; ip=62.165.235.175] kedvelsz?#Nem.
[2011/12/08 15:33:54; ip=62.165.235.175] hazudsz?#Igen.
[2011/12/28 20:34:30; ip=109.61.38.94] férfi?#Nem.
[2011/12/28 20:34:48; ip=109.61.38.94] híres?#Nem.
[2011/12/28 20:34:57; ip=109.61.38.94] ismerem?#Nem.
[2011/12/28 20:35:12; ip=109.61.38.94] színész?#Igen.
[2012/01/02 14:37:50; ip=84.0.150.208] férfi?#Igen.
[2012/01/02 14:37:56; ip=84.0.150.208] él?#Igen.
[2012/01/02 14:38:07; ip=84.0.150.208] híres?#Igen.
[2012/01/02 14:38:16; ip=84.0.150.208] it-hez köze?#Nem.
[2012/01/05 16:57:33; ip=94.21.250.39] hülye?#Nem.
[2012/01/05 16:57:41; ip=94.21.250.39] ember?#Nem.
[2012/01/05 16:57:48; ip=94.21.250.39] állat?#Igen.
[2012/01/05 16:57:58; ip=94.21.250.39] négylábú?#Igen.
[2012/01/05 16:58:12; ip=94.21.250.39] ragadozó?#Nem.
[2012/01/05 16:58:18; ip=94.21.250.39] hüllő?#Nem.
[2012/01/05 16:58:23; ip=94.21.250.39] madár?#Igen.
[2012/01/05 16:58:30; ip=94.21.250.39] védett?#Nem.
[2012/01/05 16:58:37; ip=94.21.250.39] galamb?#Igen.
[2012/01/07 19:33:37; ip=80.99.41.145] mi?#Eldöntendő kérdést kérek.
[2012/01/07 19:33:49; ip=80.99.41.145] buzi vagy?#Nem.
[2012/01/07 19:34:00; ip=80.99.41.145] biztos?#Nem.
[2012/01/07 19:34:09; ip=80.99.41.145] leszopsz?#Igen.
[2012/01/07 19:34:16; ip=80.99.41.145] cseléd vagy?#Nem.
[2012/01/07 19:34:31; ip=80.99.41.145] elhúzol a büdös picsába?#Igen.
[2012/01/07 19:34:39; ip=80.99.41.145] te szereted a matemtikát?#Nem.
[2012/01/07 19:34:57; ip=80.99.41.145] szeretnéd h kepler a kurvád legyen?#Igen.
[2012/01/15 17:01:03; ip=81.183.85.95] mi van?#Eldöntendő kérdést kérek.
[2012/01/15 17:01:12; ip=81.183.85.95] én vagyok az?#Nem.
[2012/01/15 23:09:34; ip=188.143.18.140] nem?#Nem.
[2012/01/15 23:09:40; ip=188.143.18.140] de?#Igen.
[2012/01/15 23:10:03; ip=188.143.18.140] És most?#Igen.
[2012/01/15 23:10:10; ip=188.143.18.140] mi igen?#Eldöntendő kérdést kérek.
[2012/01/15 23:10:24; ip=188.143.18.140] sör?#Igen.
[2012/01/15 23:10:29; ip=188.143.18.140] bor?#Nem.
[2012/01/15 23:10:31; ip=188.143.18.140] bor?#Nem.
[2012/01/15 23:10:31; ip=188.143.18.140] bor?#Nem.
[2012/01/15 23:10:32; ip=188.143.18.140] bor?#Nem.
[2012/01/15 23:10:32; ip=188.143.18.140] bor?#Nem.
[2012/01/15 23:10:32; ip=188.143.18.140] bor?#Nem.
[2012/01/15 23:10:32; ip=188.143.18.140] bor?#Nem.
[2012/01/15 23:10:33; ip=188.143.18.140] bor?#Nem.
[2012/01/15 23:10:41; ip=188.143.18.140] miért nem bor?#Eldöntendő kérdést kérek.
[2012/01/15 23:10:46; ip=188.143.18.140] nem bor?#Igen.
[2012/01/15 23:10:51; ip=188.143.18.140] bor?#Nem.
[2012/01/15 23:10:57; ip=188.143.18.140] nem sör?#Igen.
[2012/01/15 23:11:06; ip=188.143.18.140] akkor nem sör?#Nem.
[2012/01/15 23:11:14; ip=188.143.18.140] cseles?#Nem.
[2012/01/15 23:11:23; ip=188.143.18.140] két hengeres?#Igen.
[2012/01/17 11:40:17; ip=89.134.149.35] nő?#Nem.
[2012/01/17 11:40:24; ip=89.134.149.35] férfi?#Igen.
[2012/01/17 11:40:40; ip=89.134.149.35] valamilyen istván?#Eldöntendő kérdést kérek.
[2012/01/17 11:40:52; ip=89.134.149.35] fekete hajú?#Nem.
[2012/01/17 11:40:58; ip=89.134.149.35] barna hajú?#Nem.
[2012/01/17 11:41:05; ip=89.134.149.35] szőke hajú?#Nem.
[2012/01/17 11:41:11; ip=89.134.149.35] vörös hajú?#Igen.
[2012/01/17 11:42:38; ip=89.134.149.35] idősebb 40 évnél?#Nem.
[2012/01/17 11:42:48; ip=89.134.149.35] idősebb 30 évnél?#Nem.
[2012/01/17 11:42:53; ip=89.134.149.35] idősebb 20 évnél?#Nem.
[2012/01/17 11:43:02; ip=89.134.149.35] idősebb 10 évnél?#Nem.
[2012/01/17 11:43:20; ip=89.134.149.35] még él?#Igen.
[2012/01/17 11:43:50; ip=89.134.149.35] 30 évnél fiatalabb?#Nem.
[2012/01/17 11:43:58; ip=89.134.149.35] 40 évnél fiatalabb?#Igen.
[2012/01/17 11:44:11; ip=89.134.149.35] 31 éves?#Nem.
[2012/01/17 11:44:16; ip=89.134.149.35] 32 éves?#Igen.
[2012/01/17 11:44:22; ip=89.134.149.35] 33 éves?#Nem.
[2012/01/17 11:44:29; ip=89.134.149.35] 32 éves?#Igen.
[2012/01/17 11:44:40; ip=89.134.149.35] híres személy?#Nem.
[2012/01/17 11:44:58; ip=89.134.149.35] ki tudom találni?#Eldöntendő kérdést kérek.
[2012/01/17 11:45:01; ip=89.134.149.35] ki tudom találni?#Eldöntendő kérdést kérek.
[2012/01/17 11:45:16; ip=89.134.149.35] anyádat amikor megbasztad, akkor jól esett?#Eldöntendő kérdést kérek.
[2012/01/17 11:45:34; ip=89.134.149.35] ez is az volt... :d vagy nem?#Igen.
[2012/01/17 11:46:03; ip=89.134.149.35] andrás?#Nem.
[2012/01/17 11:47:30; ip=89.134.149.35] ismerősöd?#Igen.
[2012/01/17 11:47:38; ip=89.134.149.35] rokonod?#Nem.
[2012/01/17 11:47:45; ip=89.134.149.35] munkatársad?#Nem.
[2012/01/17 11:47:50; ip=89.134.149.35] barátod?#Nem.
[2012/01/19 15:11:27; ip=92.249.200.247] milyen nap van ma?#Eldöntendő kérdést kérek.
[2012/01/19 15:11:39; ip=92.249.200.247] vasárnap van ma?#Nem.
[2012/01/19 15:11:48; ip=92.249.200.247] kedd?#Nem.
[2012/01/19 15:11:52; ip=92.249.200.247] csütörtök?#Igen.
[2012/01/19 15:12:01; ip=92.249.200.247] van itthon tej?#Igen.
[2012/01/19 15:12:10; ip=92.249.200.247] és csoki?#Eldöntendő kérdést kérek.
[2012/01/19 15:12:15; ip=92.249.200.247] és csoki van itthon?#Eldöntendő kérdést kérek.
[2012/01/19 15:12:17; ip=92.249.200.247] csoki van itthon?#Eldöntendő kérdést kérek.
[2012/01/19 15:12:23; ip=92.249.200.247] van itthon csoki?#Eldöntendő kérdést kérek.
[2012/01/19 15:12:35; ip=92.249.200.247] ez egy eldöntendő kérdés?#Igen.
[2012/01/19 15:12:44; ip=92.249.200.247] miért nem válaszolsz rá?#Eldöntendő kérdést kérek.
[2012/02/08 18:49:52; ip=91.83.217.14] férfi?#Nem.
[2012/02/08 18:49:57; ip=91.83.217.14] nő?#Igen.
[2012/02/08 18:50:05; ip=91.83.217.14] él?#Nem.
[2012/02/08 18:50:12; ip=91.83.217.14] meghalt?#Igen.
[2012/02/08 18:50:23; ip=91.83.217.14] magyar?#Igen.
[2012/02/08 18:50:31; ip=91.83.217.14] színész?#Igen.
[2012/02/08 18:51:09; ip=91.83.217.14] kapott díjat?#Igen.
[2012/02/08 18:51:23; ip=91.83.217.14] törőcsik mari?#Nem.
[2012/02/08 18:51:39; ip=91.83.217.14] budapesten élt?#Nem.
[2012/02/08 18:52:01; ip=91.83.217.14] gyerekei vannak?#Igen.
[2012/02/08 18:53:13; ip=91.83.217.14] pornószínész volt?#Igen.
[2012/02/19 20:38:20; ip=78.92.46.48] magyar?#Igen.
[2012/02/19 20:38:40; ip=78.92.46.48] még él?#Nem.
[2012/02/19 20:38:59; ip=78.92.46.48] nem rég halt meg?#Igen.
[2012/02/19 20:39:12; ip=78.92.46.48] 2001-ben halt meg?#Nem.
[2012/02/19 20:39:22; ip=78.92.46.48] a 21. században halt meg?#Igen.
[2012/02/19 20:39:35; ip=78.92.46.48] 2002-ben halt meg?#Nem.
[2012/02/19 20:39:40; ip=78.92.46.48] 2003-ben halt meg?#Nem.
[2012/02/19 20:39:43; ip=78.92.46.48] 2004-ben halt meg?#Nem.
[2012/02/19 20:39:45; ip=78.92.46.48] 2005-ben halt meg?#Nem.
[2012/02/19 20:39:46; ip=78.92.46.48] 2006-ben halt meg?#Igen.
[2012/02/19 20:39:53; ip=78.92.46.48] Énekes?#Nem.
[2012/02/19 20:39:56; ip=78.92.46.48] író?#Igen.
[2012/02/19 20:41:26; ip=78.92.46.48] könyveket írt?#Igen.
[2012/02/19 20:41:33; ip=78.92.46.48] újságíró volt?#Nem.
[2012/02/19 20:41:42; ip=78.92.46.48] több mint 20 könyvet írt?#Nem.
[2012/02/19 20:41:45; ip=78.92.46.48] több mint 10 könyvet írt?#Nem.
[2012/02/19 20:41:48; ip=78.92.46.48] több mint 5 könyvet írt?#Nem.
[2012/02/19 20:41:56; ip=78.92.46.48] 1 könyvet írt?#Igen.
[2012/02/19 20:42:12; ip=78.92.46.48] 20. században jelent meg a könyv?#Igen.
[2012/02/19 20:42:27; ip=78.92.46.48] 1990 után jelent meg a könyv?#Igen.
[2012/02/19 20:42:36; ip=78.92.46.48] 1991-ben jelent meg a könyv?#Nem.
[2012/02/19 20:42:38; ip=78.92.46.48] 1992-ben jelent meg a könyv?#Nem.
[2012/02/19 20:42:40; ip=78.92.46.48] 1993-ben jelent meg a könyv?#Igen.
[2012/02/19 20:57:38; ip=78.92.46.48] még él?#Nem.
[2012/02/19 20:58:11; ip=78.92.46.48] mikor halt meg?#Eldöntendő kérdést kérek.
[2012/02/19 20:58:18; ip=78.92.46.48] anyádat?#Igen.
[2012/02/19 20:58:25; ip=78.92.46.48] apádat?#Igen.
[2012/02/19 20:58:31; ip=78.92.46.48] hülye vagy?#Igen.
[2012/02/19 20:58:34; ip=78.92.46.48] háháhá?#Nem.
[2012/02/19 20:58:37; ip=78.92.46.48] adsa?#Igen.
[2012/02/21 18:40:18; ip=145.236.28.150] személy?#Igen.
[2012/02/21 18:40:23; ip=145.236.28.150] anyád?#Igen.
[2012/02/21 18:40:34; ip=145.236.28.150] buzi vagy?#Nem.
[2012/02/21 18:40:39; ip=145.236.28.150] meleg?#Igen.
[2012/02/21 18:40:47; ip=145.236.28.150] steiner kristóf?#Nem.
[2012/02/21 18:40:56; ip=145.236.28.150] magyar?#Nem.
[2012/02/21 18:41:00; ip=145.236.28.150] angol?#Nem.
[2012/02/21 18:41:03; ip=145.236.28.150] francia?#Igen.
[2012/02/21 18:41:10; ip=145.236.28.150] 1900 után élt?#Nem.
[2012/02/21 18:41:20; ip=145.236.28.150] találkozott a faszoddal?#Nem.
[2012/02/21 18:41:28; ip=145.236.28.150] leszopott téged?#Nem.
[2012/02/21 18:41:32; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:33; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:33; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:33; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:34; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:34; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:34; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:35; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:35; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:35; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:35; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:35; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:35; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:35; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:36; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:36; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:36; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:36; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:36; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:36; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:37; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:37; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:37; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:37; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:37; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:37; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:38; ip=145.236.28.150] és te őt?#Nem.
[2012/02/21 18:41:38; ip=145.236.28.150] és te őt?#Nem.
